ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IN,India,20441,116224,Rajput Tonwar (Hindu traditions),Rajput Tonwar (Hindu traditions),535000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,420,A012,South Asia Forward Caste - Rajput,1,4,"Asia, South",ASI,Asia,Y,Y,11,Y,26.46161983,78.01590267
IN,India,21523,118327,Rajput Tonwar (Muslim traditions),Rajput Tonwar (Muslim traditions),42000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,464,A012,South Asia Muslim - Rajput,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.35648,78.01
IN,India,20442,116225,Rajput Vaghela,Rajput Vaghela,56000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,420,A012,South Asia Forward Caste - Rajput,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.13975093,72.54187009
IN,India,17933,113421,Raju,Raju,697000,1,Y,ben,Bengali,5,5,Hinduism,0.005,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,14,Y,22.15163698,87.49887354
IN,India,17934,113422,Rajwar,Rajwar,716000,1,Y,hin,Hindi,5,5,Hinduism,0.157,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,14,N,25.47824227,85.88327439
IN,India,21223,118045,Rajwar Nagbansi,Rajwar Nagbansi,34000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.81505936,85.6231716
IN,India,21224,118046,Rajwar Rajbhar,Rajwar Rajbhar,35000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.80919173,85.58851917
IN,India,17937,113425,Ramdasia (Hindu traditions),Ramdasia (Hindu traditions),285000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,30.35183092,77.14433697
IN,India,17669,113111,Ramdasia (Muslim traditions),Ramdasia (Muslim traditions),3900,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.56683189,77.62249869
IN,India,17938,113426,Ramdasia (Sikh traditions),Ramdasia (Sikh traditions),550000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,11,Y,31.16905924,76.82716392
IN,India,17936,113424,Ramgarhia,Ramgarhia,6700,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.5332185,76.59900697
IN,India,17940,113428,Ramoshi,Ramoshi,378000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,18.52387279,74.60816507
IN,India,17941,113429,Rana,Rana,1400,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.05186622,85.54062858
IN,India,17958,113447,Ranabhat,Ranabhat,14000,1,Y,asm,Assamese,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.42342408,91.60481457
IN,India,17942,113430,Raneyar,Raneyar,4300,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.456001,75.52503327
IN,India,17979,113469,Rangaswami,Rangaswami,3000,1,Y,rwr,Marwari,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.97326306,72.80340754
IN,India,17973,113462,Rangrez (Hindu traditions),Rangrez (Hindu traditions),416000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,21.10576535,83.56449094
IN,India,17972,113461,Rangrez (Muslim traditions),Rangrez (Muslim traditions),363000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,3,4,"Asia, South",ASI,Asia,Y,Y,7,Y,29.60795928,78.02483778
IN,India,17945,113433,Rasua,Rasua,1200,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.26416582,84.94625585
IN,India,17946,113434,Ratal,Ratal,4100,1,Y,dgo,Dogri,4,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.00923459,75.91336106
IN,India,17947,113435,Rathawa,Rathawa,767000,1,Y,rtw,Rathawi,3,5,Hinduism,0.012,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,15,Y,22.66519134,73.51477309
IN,India,17982,113472,Rathia (Hindu traditions),Rathia (Hindu traditions),809000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,16,Y,33.17603136,76.76692499
IN,India,17672,113114,Rathia (Muslim traditions),Rathia (Muslim traditions),36000,1,Y,rwr,Marwari,4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.82061404,74.733405
IN,India,17983,113473,Rathodia,Rathodia,700,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.64224979,73.87681978
IN,India,17949,113438,Rautia,Rautia,136000,1,Y,hin,Hindi,5,5,Hinduism,0.155,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,3,N,24.19379854,84.33375541
IN,India,17950,113439,Ravalia,Ravalia,624000,1,Y,guj,Gujarati,5,5,Hinduism,1.041,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,12,N,21.62478157,73.27007848
IN,India,20918,117679,Ravidas Chamar (Hindu traditions),Ravidas Chamar (Hindu traditions),1652000,1,Y,hin,Hindi,5,5,Hinduism,0.848,,21,A012,South Asian Peoples,406,A012,South Asia Dalit - Chamar (Bhambi),1,4,"Asia, South",ASI,Asia,Y,Y,33,N,23.653464,85.408602
IN,India,21812,118599,Ravidas Chamar (Sikh traditions),Ravidas Chamar (Sikh traditions),26000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,406,A012,South Asia Dalit - Chamar (Bhambi),1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.81091,75.85437
IN,India,17988,113478,Ravulo,Ravulo,29000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.76743998,85.30770743
IN,India,17953,113442,Rawal (Hindu traditions),Rawal (Hindu traditions),201000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,29.45708423,78.58974916
IN,India,17954,113443,Rawat,Rawat,916000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,18,Y,27.01233023,74.87258575
IN,India,17955,113444,Raya Rawat,Raya Rawat,2900,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.55314258,78.16408893
IN,India,16933,112235,Rayeen (Hindu traditions),Rayeen (Hindu traditions),1700,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.65566452,88.75846168
IN,India,17328,112710,Rayeen (Muslim traditions),Rayeen (Muslim traditions),1141000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,4,4,"Asia, South",ASI,Asia,Y,Y,23,Y,25.74833495,87.55045032
IN,India,17956,113445,Raysipotra,Raysipotra,700,1,Y,guj,Gujarati,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.21724585,70.18752561
IN,India,17957,113446,Razu,Razu,553000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,11,Y,17.48306139,81.70722192
IN,India,22344,113449,Reddi Dhora,Reddi Dhora,1200,1,Y,tel,Telugu,5,5,Hinduism,2.081,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,17.90275,82.69956
IN,India,17961,113450,Rehar,Rehar,108000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,28.83637522,77.41856746
IN,India,17962,113451,Relli,Relli,173000,1,Y,ory,Odia,5,5,Hinduism,0.954,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,3,N,18.00565204,83.14226947
IN,India,17967,113456,Rigzong,Rigzong,8300,1,Y,lbj,Ladakhi,5,2,Buddhism,0,0,21,A012,South Asian Peoples,402,A012,South Asia Buddhist,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.07751856,78.47931652
IN,India,17976,113465,Rona,Rona,4700,1,Y,ory,Odia,5,5,Hinduism,1.034,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,20.13068076,84.85936259
IN,India,17977,113467,Rosa,Rosa,42000,1,Y,ory,Odia,5,5,Hinduism,0.673,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,19.33424888,82.9266434
IN,India,17990,113480,Sabar,Sabar,4600,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.02361035,91.96692287
IN,India,21046,117890,Sada,Sada,10000,1,Y,kan,Kannada,5,8,Other / Small,0,0,21,A012,South Asian Peoples,468,A012,South Asia - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.938488,77.554761
IN,India,17993,113485,Sagar,Sagar,17000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.85196818,71.25582694
IN,India,17994,113486,Sagarbanshi,Sagarbanshi,207000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,20.47786062,85.73781364
IN,India,17997,113489,Sahariya,Sahariya,1017000,1,Y,hin,Hindi,5,5,Hinduism,0.012,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,20,Y,25.70480187,78.10152653
IN,India,17989,113479,Sahi,Sahi,2200,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.30823661,87.58755833
IN,India,18095,113597,Sahisia,Sahisia,10000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.212624,85.665631
IN,India,17998,113490,Saini (Hindu traditions),Saini (Hindu traditions),830000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,17,Y,29.78289729,78.06705613
IN,India,17673,113116,Saini (Muslim traditions),Saini (Muslim traditions),24000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.57180371,78.9615034
IN,India,18163,113675,Saini (Sikh traditions),Saini (Sikh traditions),690000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,14,Y,31.30413279,77.13852718
IN,India,18000,113493,Sakunapakshollu,Sakunapakshollu,2800,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,18.12287017,82.93319551
IN,India,18001,113494,Salat (Hindu traditions),Salat (Hindu traditions),21000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.96215231,72.51004379
IN,India,17683,113128,Salat (Muslim traditions),Salat (Muslim traditions),700,1,Y,guj,Gujarati,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.65140535,72.05553938
IN,India,21226,118048,Salat Sompura,Salat Sompura,2100,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.73070561,72.19471728
IN,India,18002,113495,Sali,Sali,1209000,1,Y,kan,Kannada,5,5,Hinduism,0,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,24,Y,18.11229755,75.77362827
IN,India,21228,118050,Sali Pattariyan,Sali Pattariyan,3500,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.47304353,76.31738244
IN,India,18003,113496,Saloi,Saloi,5200,1,Y,asm,Assamese,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.18407909,92.22424281
IN,India,18006,113499,Salvi,Salvi,109000,1,Y,mtr,Mewari,4,5,Hinduism,0.129,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,N,24.83545886,74.03656349
IN,India,18008,113501,Samagara,Samagara,105000,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,16.66975907,74.75883001
IN,India,18010,113504,Samanthan,Samanthan,57000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.14703873,84.6927725
IN,India,18009,113502,Samasi,Samasi,1800,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.68334122,85.09814997
IN,India,18007,113500,Samban,Samban,24000,1,Y,tam,Tamil,5,5,Hinduism,1.005,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,N,9.255179239,78.00157036
IN,India,18012,113506,Sandhai,Sandhai,1800,1,Y,guj,Gujarati,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.59250082,70.20730081
IN,India,18013,113507,Sanei,Sanei,1300,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.56700049,86.16041764
IN,India,18014,113508,Sangar,Sangar,40000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.85697573,77.72495441
IN,India,18160,113672,Sangtarash (Hindu traditions),Sangtarash (Hindu traditions),7000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.88096021,85.06356736
IN,India,18016,113510,Sanhai (Hindu traditions),Sanhai (Hindu traditions),3900,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,32.25652618,76.66515896
IN,India,18017,113511,Sanhal,Sanhal,2400,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.85151235,74.89169631
IN,India,18018,113512,Sankara,Sankara,92000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,2,Y,22.48824965,87.36751178
IN,India,21498,117184,Sansi,Sansi,9400,1,Y,ssi,Sansi,3,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,32.0372,75.40573
IN,India,18019,113513,Sansi (Hindu traditions),Sansi (Hindu traditions),260000,1,Y,hin,Hindi,5,5,Hinduism,0.045,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,5,Y,31.79612325,75.14668195
IN,India,14732,108661,Sansi (Muslim traditions),Sansi (Muslim traditions),400,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.49620842,77.05698702
IN,India,18166,113678,Sansi (Sikh traditions),Sansi (Sikh traditions),82000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,31.10902304,76.24323233
IN,India,21229,117805,Sansi Kapadia,Sansi Kapadia,6600,1,Y,rwr,Marwari,4,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.84392461,72.75164473
IN,India,18020,113514,Sansoi,Sansoi,2500,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,32.33487034,76.52497591
IN,India,18021,113515,Santia (Hindu traditions),Santia (Hindu traditions),15000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.76979,73.72568959
IN,India,19315,115553,Santia (Muslim traditions),Santia (Muslim traditions),300,1,Y,hoj,Haroti,4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.59639326,76.61889376
IN,India,18022,113517,Saonta,Saonta,4800,1,Y,hin,Hindi,5,5,Hinduism,0.145,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,22.88709545,81.9724419
IN,India,21636,118421,Sapela,Sapela,2800,1,Y,gbm,Garhwali,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.4351,78.56615
IN,India,18026,113521,Sapru,Sapru,1400,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.68721201,82.45171908
IN,India,18030,113525,Sardar (Hindu traditions),Sardar (Hindu traditions),4600,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.3850158,75.55206714
IN,India,18029,113524,Sardar (Muslim traditions),Sardar (Muslim traditions),15000,1,Y,ben,Bengali,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.28542351,86.9078978
IN,India,18031,113526,Sarera (Hindu traditions),Sarera (Hindu traditions),36000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.354,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,31.88050404,76.1422481
IN,India,18167,113679,Sarera (Sikh traditions),Sarera (Sikh traditions),106000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.99313526,73.94356815
IN,India,18033,113528,Sargara,Sargara,171000,1,Y,rwr,Marwari,4,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,25.43660349,73.75023464
IN,India,18035,113530,Sarki,Sarki,32000,1,Y,npi,Nepali,5,5,Hinduism,2.667,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,N,27.221812,88.660649
IN,India,21560,118351,Sartang,Sartang,4000,1,Y,onp,Sartang,2,2,Buddhism,1.5,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,27.297,92.401
IN,India,18037,113532,Saryara (Hindu traditions),Saryara (Hindu traditions),19000,1,Y,dgo,Dogri,4,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.53753553,76.09571453
IN,India,18036,113531,Saryara (Muslim traditions),Saryara (Muslim traditions),2300,1,Y,kas,Kashmiri,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.50697537,76.42658204
IN,India,18040,113535,Satani,Satani,507000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,10,Y,19.1377739,79.98048009
IN,India,18039,113534,Sathwara,Sathwara,81000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,2,Y,23.21558575,72.20785624
IN,India,18042,113537,Sauntia,Sauntia,97000,1,Y,ory,Odia,5,5,Hinduism,0.649,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,N,23.54673827,83.4017926
IN,India,18043,113538,Saur,Saur,198000,1,Y,hin,Hindi,5,5,Hinduism,0.021,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,24.3742618,79.05835014
IN,India,18046,113542,Sayankulam,Sayankulam,1300,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,11.29460636,77.56916477
IN,India,18045,113540,Sayyid,Sayyid,9153000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,465,A012,South Asia Muslim - Sayyid,5,4,"Asia, South",ASI,Asia,Y,Y,183,Y,18.98433696,74.50301996
IN,India,21813,118600,Sayyid Husaini,Sayyid Husaini,500000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,465,A012,South Asia Muslim - Sayyid,2,4,"Asia, South",ASI,Asia,Y,Y,10,Y,28.75666,78.70179
IN,India,18069,113569,Segidi,Segidi,112000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,19.35048873,84.55697836
IN,India,18072,113572,Semman,Semman,5400,1,Y,tam,Tamil,5,5,Hinduism,0.64,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,N,8.99256666,77.58130507
IN,India,20694,113613,Sentinelese,Sentinelese,300,1,Y,std,Sentinel,1,9,Unknown,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,11.584306,92.6874
IN,India,18074,113574,Seok,Seok,1900,1,Y,xnr,Kangri,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,32.39328966,76.77976793
IN,India,18079,113580,Shabi,Shabi,2000,1,Y,mal,Malayalam,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.27267401,76.99125461
IN,India,18081,113582,Shah,Shah,7100,1,Y,kfy,Kumaoni,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.35488298,79.55718391
IN,India,21814,118601,Shaikh Faruqi,Shaikh Faruqi,945000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,466,A012,South Asia Muslim - Shaikh,1,4,"Asia, South",ASI,Asia,Y,Y,19,Y,24.1716,88.22917
